"time","marketStatus","inplay","competitor","competitorStatus","backPrice1","backVolume1","layPrice1","layVolume1"
2018-06-20 16:06:32,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:33,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:33,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:34,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:35,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:35,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:36,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:37,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:38,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:38,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:39,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:40,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:40,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:41,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:42,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:42,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:43,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:44,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:44,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:45,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:46,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:46,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:47,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:48,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:49,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:49,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:50,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:51,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:51,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:52,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:53,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:53,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:54,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:55,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:56,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:56,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:57,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:58,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:58,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:06:59,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:00,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:01,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:01,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:02,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:03,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:03,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:04,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:05,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:05,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:06,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:07,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:08,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:08,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:09,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:10,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:10,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:11,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:12,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:12,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:13,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:14,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:14,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:15,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:16,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:16,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:17,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:18,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:19,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:20,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:21,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:21,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:22,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:23,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:23,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:24,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:25,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:25,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:26,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:27,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:28,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:28,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:29,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:30,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:30,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:31,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:32,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:33,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:33,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:34,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:35,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:35,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:36,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:37,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:37,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:38,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:39,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:40,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:40,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:41,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:42,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:42,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:43,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:44,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:44,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:45,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:46,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:47,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:47,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:48,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:49,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:49,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:50,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:51,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:51,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:52,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:53,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:53,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:54,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:55,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:56,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:56,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:57,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:58,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:58,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:07:59,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:00,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:00,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:01,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:02,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:03,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:03,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:04,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:05,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:05,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:06,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:07,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:08,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:08,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:09,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:10,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:10,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:11,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:12,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:13,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:13,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:14,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:15,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:15,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:16,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:17,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:17,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:18,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:19,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:20,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:20,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:22,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:23,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:24,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:25,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:25,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:26,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:27,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:27,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:28,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:29,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:29,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:30,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:31,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:31,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:32,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:33,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:34,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:35,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:36,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:36,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:37,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:38,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:38,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:39,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:40,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:40,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:41,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:42,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:42,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:43,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:44,"SUSPENDED",TRUE,868018,"ACTIVE","NA","NA","NA","NA"
2018-06-20 16:08:44,"CLOSED",TRUE,868018,"LOSER","NA","NA","NA","NA"
2018-06-20 16:08:45,"CLOSED",TRUE,868018,"LOSER","NA","NA","NA","NA"
